CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Score,Segment
15301.0,50,14,5028.12,2,4,4,10,High Value
15303.0,289,1,574.02,1,1,2,4,At Risk
15304.0,60,10,680.3,2,4,3,9,Loyal Customers
15306.0,63,3,1174.35,2,3,3,8,Loyal Customers
15307.0,95,1,205.3,2,1,1,4,At Risk
15308.0,270,2,302.27,1,2,2,5,At Risk
15311.0,0,118,59419.340000000004,4,4,4,12,High Value
15312.0,74,5,921.1,2,3,3,8,Loyal Customers
15313.0,109,1,52.0,2,1,1,4,At Risk
15314.0,198,1,327.96999999999997,1,1,2,4,At Risk
15315.0,63,3,551.54,2,3,2,7,Loyal Customers
15316.0,326,1,165.0,1,1,1,3,Lost Customers
15318.0,3,1,312.62,4,1,2,7,Loyal Customers
15319.0,283,1,204.5,1,1,1,3,Lost Customers
15320.0,43,1,267.13,3,1,1,5,At Risk
15321.0,48,4,2650.73,3,3,4,10,High Value
15322.0,63,2,602.97,2,2,2,6,At Risk
15325.0,103,1,162.29,2,1,1,4,At Risk
15326.0,333,1,311.71,1,1,2,4,At Risk
15327.0,52,1,208.75,2,1,1,4,At Risk
15329.0,34,5,1005.5,3,3,3,9,Loyal Customers
15330.0,31,2,714.9599999999999,3,2,3,8,Loyal Customers
15332.0,365,4,1661.06,1,3,4,8,Loyal Customers
15333.0,207,1,1028.56,1,1,3,5,At Risk
15334.0,156,3,351.67,1,3,2,6,At Risk
15335.0,53,1,173.97,2,1,1,4,At Risk
15339.0,65,3,557.57,2,3,2,7,Loyal Customers
15341.0,80,1,2020.52,2,1,4,7,Loyal Customers
15342.0,115,2,391.76,2,2,2,6,At Risk
15343.0,86,1,364.5,2,1,2,5,At Risk
15344.0,0,5,476.58,4,3,2,9,Loyal Customers
15345.0,34,2,367.69,3,2,2,7,Loyal Customers
15346.0,332,1,252.42000000000002,1,1,1,3,Lost Customers
15347.0,365,1,201.60000000000002,1,1,1,3,Lost Customers
15348.0,71,1,158.04,2,1,1,4,At Risk
15349.0,157,2,473.81,1,2,2,5,At Risk
15350.0,372,1,115.65,1,1,1,3,Lost Customers
15351.0,11,10,1862.14,4,4,4,12,High Value
15353.0,254,2,777.02,1,2,3,6,At Risk
15355.0,28,2,277.05,3,2,1,6,At Risk
15356.0,30,10,2766.5,3,4,4,11,High Value
15358.0,4,29,8234.8,4,4,4,12,High Value
15360.0,39,1,427.93,3,1,2,6,At Risk
15361.0,361,1,418.92,1,1,2,4,At Risk
15363.0,240,2,318.05,1,2,2,5,At Risk
15364.0,95,2,913.19,2,2,3,7,Loyal Customers
15365.0,25,9,1330.45,3,4,3,10,High Value
15366.0,74,2,602.51,2,2,2,6,At Risk
15367.0,56,5,1867.69,2,3,4,9,Loyal Customers
15368.0,20,1,446.94000000000005,3,1,2,6,At Risk
15369.0,143,1,-1592.49,1,1,1,3,Lost Customers
15370.0,40,8,2360.55,3,4,4,11,High Value
15372.0,136,1,2007.4,2,1,4,7,Loyal Customers
15373.0,7,13,2213.11,4,4,4,12,High Value
15374.0,128,1,168.0,2,1,1,4,At Risk
15376.0,39,3,1233.3600000000001,3,3,3,9,Loyal Customers
15379.0,168,8,3631.89,1,4,4,9,Loyal Customers
15380.0,8,6,1682.36,4,4,4,12,High Value
15381.0,213,2,596.85,1,2,2,5,At Risk
15382.0,14,8,5927.86,4,4,4,12,High Value
15384.0,169,3,635.76,1,3,2,6,At Risk
15385.0,39,1,316.88,3,1,2,6,At Risk
15386.0,185,1,394.14,1,1,2,4,At Risk
15388.0,269,1,140.54,1,1,1,3,Lost Customers
15389.0,171,1,500.0,1,1,2,4,At Risk
15392.0,4,5,1515.73,4,3,3,10,High Value
15393.0,15,2,231.86,4,2,1,7,Loyal Customers
15394.0,9,4,2183.54,4,3,4,11,High Value
15395.0,325,1,107.45,1,1,1,3,Lost Customers
15396.0,112,1,288.18,2,1,1,4,At Risk
15397.0,289,1,94.0,1,1,1,3,Lost Customers
15398.0,15,3,1339.63,4,3,3,10,High Value
15399.0,0,3,815.77,4,3,3,10,High Value
15400.0,91,6,666.7,2,4,3,9,Loyal Customers
15402.0,148,2,626.77,1,2,2,5,At Risk
15405.0,188,1,349.1,1,1,2,4,At Risk
15406.0,17,4,426.61,3,3,2,8,Loyal Customers
15407.0,33,4,1056.44,3,3,3,9,Loyal Customers
15408.0,263,1,267.18,1,1,1,3,Lost Customers
15410.0,83,8,3450.84,2,4,4,10,High Value
15411.0,25,5,1346.38,3,3,3,9,Loyal Customers
15412.0,170,1,190.53,1,1,1,3,Lost Customers
15414.0,9,3,774.9,4,3,3,10,High Value
15415.0,312,1,572.8100000000001,1,1,2,4,At Risk
15416.0,64,5,3974.37,2,3,4,9,Loyal Customers
15417.0,84,1,508.8,2,1,2,5,At Risk
15419.0,24,1,135.86,3,1,1,5,At Risk
15421.0,58,4,950.36,2,3,3,8,Loyal Customers
15422.0,322,2,97.7,1,2,1,4,At Risk
15423.0,37,1,43.5,3,1,1,5,At Risk
15424.0,253,2,383.34,1,2,2,5,At Risk
15426.0,18,7,1429.9,3,4,3,10,High Value
15427.0,32,3,1483.14,3,3,3,9,Loyal Customers
15428.0,14,1,93.78,4,1,1,6,At Risk
15429.0,26,3,364.9,3,3,2,8,Loyal Customers
15432.0,22,1,171.19000000000003,3,1,1,5,At Risk
15433.0,78,3,417.87,2,3,2,7,Loyal Customers
15434.0,7,6,997.48,4,4,3,11,High Value
15435.0,21,1,149.29,3,1,1,5,At Risk
15436.0,11,3,1122.53,4,3,3,10,High Value
15437.0,261,1,200.16,1,1,1,3,Lost Customers
15438.0,130,1,156.57999999999998,2,1,1,4,At Risk
15440.0,54,3,383.68,2,3,2,7,Loyal Customers
15442.0,248,1,594.0,1,1,2,4,At Risk
15443.0,1,8,3212.16,4,4,4,12,High Value
15444.0,8,2,1418.26,4,2,3,9,Loyal Customers
15445.0,263,1,113.5,1,1,1,3,Lost Customers
15447.0,330,1,155.17,1,1,1,3,Lost Customers
15448.0,312,1,494.64,1,1,2,4,At Risk
15449.0,25,5,971.22,3,3,3,9,Loyal Customers
15450.0,29,1,429.84,3,1,2,6,At Risk
15452.0,29,3,538.73,3,3,2,8,Loyal Customers
15453.0,1,7,1388.37,4,4,3,11,High Value
15454.0,361,1,179.1,1,1,1,3,Lost Customers
15456.0,282,3,447.22,1,3,2,6,At Risk
15457.0,261,1,237.07,1,1,1,3,Lost Customers
15458.0,24,1,161.64,3,1,1,5,At Risk
15460.0,353,1,216.76,1,1,1,3,Lost Customers
15462.0,93,3,234.6,2,3,1,6,At Risk
15463.0,28,1,126.14,3,1,1,5,At Risk
15464.0,337,1,1048.85,1,1,3,5,At Risk
15465.0,19,24,6945.0199999999995,3,4,4,11,High Value
15466.0,84,1,334.53,2,1,2,5,At Risk
15467.0,8,4,511.88,4,3,2,9,Loyal Customers
15468.0,34,5,438.46,3,3,2,8,Loyal Customers
15469.0,42,4,504.5,3,3,2,8,Loyal Customers
15471.0,1,1,469.48,4,1,2,7,Loyal Customers
15472.0,112,1,371.56,2,1,2,5,At Risk
15473.0,13,10,1465.2,4,4,3,11,High Value
15475.0,76,1,454.11,2,1,2,5,At Risk
15478.0,39,2,1441.42,3,2,3,8,Loyal Customers
15480.0,115,1,905.5,2,1,3,6,At Risk
15482.0,15,16,6568.72,4,4,4,12,High Value
15483.0,160,4,233.81,1,3,1,5,At Risk
15484.0,0,5,3563.11,4,3,4,11,High Value
15485.0,29,3,2575.0,3,3,4,10,High Value
15488.0,92,1,91.32000000000001,2,1,1,4,At Risk
15489.0,22,4,1090.03,3,3,3,9,Loyal Customers
15491.0,94,7,3090.85,2,4,4,10,High Value
15492.0,27,2,659.4599999999999,3,2,3,8,Loyal Customers
15493.0,32,7,1967.25,3,4,4,11,High Value
15494.0,20,2,1299.23,3,2,3,8,Loyal Customers
15497.0,17,3,1259.7,3,3,3,9,Loyal Customers
15498.0,0,35,12396.46,4,4,4,12,High Value
15500.0,7,4,1131.56,4,3,3,10,High Value
15502.0,15,23,5541.46,4,4,4,12,High Value
15503.0,362,1,147.09,1,1,1,3,Lost Customers
15504.0,80,1,52.83,2,1,1,4,At Risk
15505.0,52,7,3497.14,2,4,4,10,High Value
15506.0,22,3,979.26,3,3,3,9,Loyal Customers
15507.0,171,1,492.36,1,1,2,4,At Risk
15508.0,188,6,1000.27,1,4,3,8,Loyal Customers
15510.0,330,1,250.0,1,1,1,3,Lost Customers
15511.0,11,5,909.23,4,3,3,10,High Value
15512.0,155,2,121.0,1,2,1,4,At Risk
15513.0,30,22,14520.08,3,4,4,11,High Value
15514.0,11,13,2963.19,4,4,4,12,High Value
15516.0,44,3,62.43,3,3,1,7,Loyal Customers
15517.0,232,1,267.03,1,1,1,3,Lost Customers
15518.0,63,13,1911.89,2,4,4,10,High Value
15520.0,1,1,343.5,4,1,2,7,Loyal Customers
15521.0,35,13,2574.65,3,4,4,11,High Value
15522.0,32,2,398.84,3,2,2,7,Loyal Customers
15523.0,83,1,412.01000000000005,2,1,2,5,At Risk
15524.0,24,1,440.0,3,1,2,6,At Risk
15525.0,1,4,811.02,4,3,3,10,High Value
15526.0,32,2,148.44,3,2,1,6,At Risk
15527.0,18,10,2348.82,3,4,4,11,High Value
15528.0,253,1,229.33,1,1,1,3,Lost Customers
15529.0,22,12,3967.78,3,4,4,11,High Value
15530.0,21,4,1502.3500000000001,3,3,3,9,Loyal Customers
15531.0,7,2,2007.44,4,2,4,10,High Value
15532.0,24,6,1517.08,3,4,3,10,High Value
15533.0,18,5,746.92,3,3,3,9,Loyal Customers
15535.0,172,7,459.9,1,4,2,7,Loyal Customers
15537.0,162,1,110.92,1,1,1,3,Lost Customers
15539.0,6,1,538.46,4,1,2,7,Loyal Customers
15540.0,10,1,213.3,4,1,1,6,At Risk
15541.0,113,1,85.13000000000001,2,1,1,4,At Risk
15543.0,287,1,127.86,1,1,1,3,Lost Customers
15544.0,8,11,3542.5099999999998,4,4,4,12,High Value
15545.0,53,2,292.71999999999997,2,2,1,5,At Risk
15547.0,6,14,4954.84,4,4,4,12,High Value
15549.0,76,4,1655.76,2,3,4,9,Loyal Customers
15550.0,3,4,575.63,4,3,2,9,Loyal Customers
15551.0,36,1,436.06,3,1,2,6,At Risk
15552.0,216,1,90.12,1,1,1,3,Lost Customers
15553.0,59,1,437.23,2,1,2,5,At Risk
15554.0,277,1,217.2,1,1,1,3,Lost Customers
15555.0,11,20,4758.2,4,4,4,12,High Value
15556.0,23,1,279.77,3,1,1,5,At Risk
15557.0,28,1,473.65000000000003,3,1,2,6,At Risk
15561.0,11,5,722.74,4,3,3,10,High Value
15562.0,351,1,134.55,1,1,1,3,Lost Customers
15563.0,8,7,1319.69,4,4,3,11,High Value
15565.0,49,2,173.16000000000003,2,2,1,5,At Risk
15567.0,18,1,186.01,3,1,1,5,At Risk
15568.0,2,3,758.29,4,3,3,10,High Value
15569.0,103,5,1375.71,2,3,3,8,Loyal Customers
15570.0,6,13,4109.97,4,4,4,12,High Value
15571.0,11,4,650.4300000000001,4,3,3,10,High Value
15572.0,4,7,2552.86,4,4,4,12,High Value
15573.0,31,2,607.45,3,2,2,7,Loyal Customers
15574.0,177,4,702.25,1,3,3,7,Loyal Customers
15576.0,37,1,940.67,3,1,3,7,Loyal Customers
15577.0,150,3,258.88,1,3,1,5,At Risk
15578.0,161,1,127.1,1,1,1,3,Lost Customers
15579.0,68,2,348.6,2,2,2,6,At Risk
15581.0,120,14,3429.9700000000003,2,4,4,10,High Value
15582.0,24,3,682.9100000000001,3,3,3,9,Loyal Customers
15584.0,23,5,722.61,3,3,3,9,Loyal Customers
15585.0,176,1,455.3,1,1,2,4,At Risk
15587.0,49,4,913.68,2,3,3,8,Loyal Customers
15589.0,252,4,456.58,1,3,2,6,At Risk
15590.0,288,1,-30.19,1,1,1,3,Lost Customers
15592.0,46,1,388.58,3,1,2,6,At Risk
15593.0,70,1,199.8,2,1,1,4,At Risk
15594.0,15,6,1767.53,4,4,4,12,High Value
15596.0,100,9,1343.34,2,4,3,9,Loyal Customers
15597.0,29,2,315.71999999999997,3,2,2,7,Loyal Customers
15598.0,34,3,235.68,3,3,1,7,Loyal Customers
15599.0,26,2,761.74,3,2,3,8,Loyal Customers
15601.0,10,17,6745.36,4,4,4,12,High Value
15602.0,7,15,1083.63,4,4,3,11,High Value
15603.0,78,1,48.480000000000004,2,1,1,4,At Risk
15604.0,51,1,216.39,2,1,1,4,At Risk
15605.0,35,5,1198.23,3,3,3,9,Loyal Customers
15606.0,56,11,2422.64,2,4,4,10,High Value
15607.0,336,1,104.76,1,1,1,3,Lost Customers
15608.0,27,4,1093.68,3,3,3,9,Loyal Customers
15609.0,182,2,270.03000000000003,1,2,1,4,At Risk
15610.0,51,1,112.46000000000001,2,1,1,4,At Risk
15611.0,9,15,1568.39,4,4,3,11,High Value
15612.0,35,2,195.15,3,2,1,6,At Risk
15615.0,9,27,10360.04,4,4,4,12,High Value
15618.0,32,5,747.031,3,3,3,9,Loyal Customers
15619.0,10,1,336.4,4,1,2,7,Loyal Customers
15620.0,49,6,1524.4,2,4,3,9,Loyal Customers
15621.0,3,6,1158.77,4,4,3,11,High Value
15622.0,2,16,3224.53,4,4,4,12,High Value
15623.0,140,1,301.03,2,1,2,5,At Risk
15624.0,116,4,588.13,2,3,2,7,Loyal Customers
15625.0,99,8,1504.56,2,4,3,9,Loyal Customers
15626.0,74,2,675.8,2,2,3,7,Loyal Customers
15628.0,4,10,2865.64,4,4,4,12,High Value
15630.0,44,3,1180.4,3,3,3,9,Loyal Customers
15632.0,15,10,3147.31,4,4,4,12,High Value
15634.0,16,1,243.55,3,1,1,5,At Risk
15636.0,89,2,724.76,2,2,3,7,Loyal Customers
15637.0,52,1,223.36,2,1,1,4,At Risk
15638.0,300,1,-94.0,1,1,1,3,Lost Customers
15639.0,133,1,425.32,2,1,2,5,At Risk
15640.0,3,17,12433.34,4,4,4,12,High Value
15641.0,104,4,1887.2,2,3,4,9,Loyal Customers
15643.0,178,6,647.4,1,4,2,7,Loyal Customers
15644.0,165,4,813.0,1,3,3,7,Loyal Customers
15645.0,18,1,612.01,3,1,2,6,At Risk
15646.0,157,4,425.14000000000004,1,3,2,6,At Risk
15648.0,203,4,599.9,1,3,2,6,At Risk
15649.0,335,2,816.0,1,2,3,6,At Risk
15651.0,36,3,646.3,3,3,2,8,Loyal Customers
15652.0,90,1,337.74,2,1,2,5,At Risk
15653.0,92,2,877.44,2,2,3,7,Loyal Customers
15654.0,8,2,922.53,4,2,3,9,Loyal Customers
15655.0,232,2,511.32,1,2,2,5,At Risk
15656.0,44,4,748.5,3,3,3,9,Loyal Customers
15657.0,22,1,30.0,3,1,1,5,At Risk
15658.0,189,8,958.9,1,4,3,8,Loyal Customers
15659.0,43,1,306.45,3,1,2,6,At Risk
15660.0,24,12,1552.01,3,4,3,10,High Value
15661.0,316,2,309.8,1,2,2,5,At Risk
15663.0,105,1,138.14,2,1,1,4,At Risk
15664.0,50,2,358.63,2,2,2,6,At Risk
15665.0,167,2,2242.01,1,2,4,7,Loyal Customers
15667.0,39,1,301.32,3,1,2,6,At Risk
15668.0,217,1,76.32000000000001,1,1,1,3,Lost Customers
15669.0,39,5,677.69,3,3,3,9,Loyal Customers
15670.0,296,1,173.05,1,1,1,3,Lost Customers
15671.0,18,10,2635.4900000000002,3,4,4,11,High Value
15673.0,87,4,2881.02,2,3,4,9,Loyal Customers
15674.0,72,8,1744.02,2,4,4,10,High Value
15675.0,80,3,323.69,2,3,2,7,Loyal Customers
15676.0,8,5,3324.09,4,3,4,11,High Value
15677.0,48,1,657.23,3,1,3,7,Loyal Customers
15678.0,52,1,352.7,2,1,2,5,At Risk
15679.0,23,4,781.28,3,3,3,9,Loyal Customers
15680.0,8,3,1333.68,4,3,3,10,High Value
15681.0,17,6,946.36,3,4,3,10,High Value
15683.0,116,1,193.75,2,1,1,4,At Risk
15687.0,8,11,2981.5,4,4,4,12,High Value
15689.0,119,2,254.1,2,2,1,5,At Risk
15690.0,3,2,239.76,4,2,1,7,Loyal Customers
15691.0,251,1,136.8,1,1,1,3,Lost Customers
15692.0,27,1,191.04,3,1,1,5,At Risk
15694.0,0,15,6423.6,4,4,4,12,High Value
15695.0,266,2,409.98,1,2,2,5,At Risk
15696.0,32,12,2644.46,3,4,4,11,High Value
15699.0,17,1,309.65,3,1,2,6,At Risk
15700.0,171,3,664.03,1,3,3,7,Loyal Customers
15701.0,1,4,1542.14,4,3,3,10,High Value
15703.0,264,1,211.5,1,1,1,3,Lost Customers
15704.0,139,4,2293.62,2,3,4,9,Loyal Customers
15705.0,200,1,143.1,1,1,1,3,Lost Customers
15706.0,59,7,1001.8100000000001,2,4,3,9,Loyal Customers
15707.0,34,4,945.58,3,3,3,9,Loyal Customers
15708.0,40,11,3329.7200000000003,3,4,4,11,High Value
15709.0,283,1,133.25,1,1,1,3,Lost Customers
15712.0,8,5,1072.36,4,3,3,10,High Value
15713.0,142,3,346.75,2,3,2,7,Loyal Customers
15714.0,11,2,330.88,4,2,2,8,Loyal Customers
15716.0,145,4,1118.81,1,3,3,7,Loyal Customers
15717.0,233,1,150.3,1,1,1,3,Lost Customers
15719.0,32,14,5043.96,3,4,4,11,High Value
15720.0,23,1,598.73,3,1,2,6,At Risk
15721.0,11,1,507.08,4,1,2,7,Loyal Customers
15722.0,35,6,2181.21,3,4,4,11,High Value
15723.0,364,1,203.10000000000002,1,1,1,3,Lost Customers
15724.0,200,3,212.3,1,3,1,5,At Risk
15725.0,14,1,415.25,4,1,2,7,Loyal Customers
15727.0,16,7,5178.96,3,4,4,11,High Value
15728.0,48,1,-134.8,3,1,1,5,At Risk
15729.0,197,2,62.0,1,2,1,4,At Risk
15730.0,65,4,1108.38,2,3,3,8,Loyal Customers
15732.0,211,2,294.12,1,2,2,5,At Risk
15733.0,282,1,162.3,1,1,1,3,Lost Customers
15734.0,114,2,1339.45,2,2,3,7,Loyal Customers
15737.0,14,12,1121.21,4,4,3,11,High Value
15738.0,18,19,4788.77,3,4,4,11,High Value
15739.0,65,1,449.12,2,1,2,5,At Risk
15740.0,48,1,154.88,3,1,1,5,At Risk
15743.0,15,4,784.46,4,3,3,10,High Value
15744.0,77,1,34.8,2,1,1,4,At Risk
15745.0,8,6,1071.24,4,4,3,11,High Value
15746.0,133,2,182.96,2,2,1,5,At Risk
15747.0,12,3,974.04,4,3,3,10,High Value
15748.0,39,1,149.31,3,1,1,5,At Risk
15749.0,234,4,21535.9,1,3,4,8,Loyal Customers
15750.0,2,9,2451.23,4,4,4,12,High Value
15752.0,39,8,2628.93,3,4,4,11,High Value
15753.0,304,1,79.2,1,1,1,3,Lost Customers
15754.0,50,4,455.67,2,3,2,7,Loyal Customers
15755.0,0,8,2318.88,4,4,4,12,High Value
15756.0,60,4,532.96,2,3,2,7,Loyal Customers
15757.0,65,2,714.42,2,2,3,7,Loyal Customers
15758.0,24,1,205.25,3,1,1,5,At Risk
15759.0,217,3,253.04,1,3,1,5,At Risk
15762.0,64,2,583.75,2,2,2,6,At Risk
15763.0,31,3,1048.67,3,3,3,9,Loyal Customers
15764.0,80,10,3245.47,2,4,4,10,High Value
15766.0,63,1,315.06,2,1,2,5,At Risk
15768.0,115,4,581.8299999999999,2,3,2,7,Loyal Customers
15769.0,6,29,51823.72,4,4,4,12,High Value
15773.0,5,1,635.6800000000001,4,1,2,7,Loyal Customers
15774.0,68,1,270.8,2,1,1,4,At Risk
15775.0,244,1,104.9,1,1,1,3,Lost Customers
15776.0,132,1,241.62,2,1,1,4,At Risk
15777.0,240,5,1021.61,1,3,3,7,Loyal Customers
15780.0,183,3,475.28000000000003,1,3,2,6,At Risk
15781.0,24,4,333.56,3,3,2,8,Loyal Customers
15782.0,9,4,2593.94,4,3,4,11,High Value
15783.0,10,1,246.3,4,1,1,6,At Risk
15785.0,29,8,2303.75,3,4,4,11,High Value
15786.0,43,5,4834.2,3,3,4,10,High Value
15787.0,25,3,948.05,3,3,3,9,Loyal Customers
15789.0,357,1,351.3,1,1,2,4,At Risk
15790.0,9,1,220.85,4,1,1,6,At Risk
15791.0,43,3,1604.44,3,3,3,9,Loyal Customers
15793.0,8,4,948.96,4,3,3,10,High Value
15795.0,149,1,610.01,1,1,2,4,At Risk
15796.0,0,10,2666.61,4,4,4,12,High Value
15797.0,112,4,2207.4,2,3,4,9,Loyal Customers
15799.0,75,3,884.14,2,3,3,8,Loyal Customers
15800.0,106,2,699.08,2,2,3,7,Loyal Customers
15801.0,45,4,1042.19,3,3,3,9,Loyal Customers
15802.0,142,3,-451.42,1,3,1,5,At Risk
15803.0,50,1,415.82000000000005,2,1,2,5,At Risk
15804.0,0,19,3848.55,4,4,4,12,High Value
15805.0,22,20,5452.17,3,4,4,11,High Value
15806.0,45,3,784.58,3,3,3,9,Loyal Customers
15807.0,49,3,903.9,2,3,3,8,Loyal Customers
15808.0,305,5,3724.77,1,3,4,8,Loyal Customers
15809.0,35,6,399.21,3,4,2,9,Loyal Customers
15810.0,78,7,1145.43,2,4,3,9,Loyal Customers
15811.0,16,9,2171.32,3,4,4,11,High Value
15812.0,106,5,1801.14,2,3,4,9,Loyal Customers
15813.0,207,2,1303.9099999999999,1,2,3,6,At Risk
15814.0,2,6,1842.73,4,4,4,12,High Value
15815.0,63,5,2100.6,2,3,4,9,Loyal Customers
15819.0,48,4,1905.45,3,3,4,10,High Value
15820.0,319,1,206.98,1,1,1,3,Lost Customers
15821.0,43,2,570.96,3,2,2,7,Loyal Customers
15822.0,2,2,885.47,4,2,3,9,Loyal Customers
15823.0,336,2,-840.76,1,2,1,4,At Risk
15825.0,171,1,532.94,1,1,2,4,At Risk
15826.0,50,4,1649.3600000000001,2,3,4,9,Loyal Customers
15827.0,72,20,1641.48,2,4,4,10,High Value
15829.0,98,2,636.14,2,2,2,6,At Risk
15830.0,28,2,547.7,3,2,2,7,Loyal Customers
15831.0,57,4,747.76,2,3,3,8,Loyal Customers
15832.0,253,1,836.79,1,1,3,5,At Risk
15834.0,69,6,2084.9,2,4,4,10,High Value
15835.0,43,4,954.09,3,3,3,9,Loyal Customers
15836.0,44,2,117.47,3,2,1,6,At Risk
15837.0,64,1,391.98,2,1,2,5,At Risk
15838.0,10,21,33350.76,4,4,4,12,High Value
15839.0,24,5,1020.74,3,3,3,9,Loyal Customers
15840.0,58,3,345.65999999999997,2,3,2,7,Loyal Customers
15841.0,63,6,1209.1,2,4,3,9,Loyal Customers
15843.0,303,1,118.95,1,1,1,3,Lost Customers
15844.0,45,1,130.73999999999998,3,1,1,5,At Risk
15845.0,17,10,3650.87,3,4,4,11,High Value
15847.0,37,2,389.27,3,2,2,7,Loyal Customers
15850.0,18,2,238.85,3,2,1,6,At Risk
15852.0,186,2,160.71,1,2,1,4,At Risk
15853.0,51,1,110.8,2,1,1,4,At Risk
15854.0,3,12,2974.65,4,4,4,12,High Value
15855.0,136,5,712.24,2,3,3,8,Loyal Customers
15856.0,3,31,16173.67,4,4,4,12,High Value
15857.0,18,1,297.0,3,1,2,6,At Risk
15858.0,15,5,1438.85,4,3,3,10,High Value
15860.0,40,8,977.21,3,4,3,10,High Value
15861.0,11,9,3000.36,4,4,4,12,High Value
15862.0,7,4,832.88,4,3,3,10,High Value
15863.0,25,2,68.84,3,2,1,6,At Risk
15864.0,21,8,1769.78,3,4,4,11,High Value
15865.0,40,3,895.13,3,3,3,9,Loyal Customers
15866.0,100,1,230.53,2,1,1,4,At Risk
15867.0,4,16,3797.79,4,4,4,12,High Value
15869.0,276,2,149.64,1,2,1,4,At Risk
15870.0,32,1,354.09000000000003,3,1,2,6,At Risk
15872.0,14,2,360.93,4,2,2,8,Loyal Customers
15874.0,62,9,4330.67,2,4,4,10,High Value
15877.0,1,3,440.78,4,3,2,9,Loyal Customers
15880.0,368,2,313.28000000000003,1,2,2,5,At Risk
15881.0,311,8,438.24,1,4,2,7,Loyal Customers
15882.0,198,5,495.36,1,3,2,6,At Risk
15883.0,1,2,396.48,4,2,2,8,Loyal Customers
15885.0,92,3,379.35,2,3,2,7,Loyal Customers
15886.0,59,1,181.09,2,1,1,4,At Risk
15888.0,79,2,141.27,2,2,1,5,At Risk
15889.0,156,2,446.87,1,2,2,5,At Risk
15891.0,226,1,524.52,1,1,2,4,At Risk
15894.0,252,2,263.55,1,2,1,4,At Risk
15895.0,149,1,179.17,1,1,1,3,Lost Customers
15897.0,193,2,222.05,1,2,1,4,At Risk
15898.0,0,6,1384.68,4,4,3,11,High Value
15899.0,368,1,56.25,1,1,1,3,Lost Customers
15900.0,23,1,351.11,3,1,2,6,At Risk
15901.0,16,3,363.88,3,3,2,8,Loyal Customers
15903.0,9,8,5126.34,4,4,4,12,High Value
15904.0,7,1,164.68,4,1,1,6,At Risk
15906.0,19,8,1521.79,3,4,3,10,High Value
15907.0,3,3,967.45,4,3,3,10,High Value
15909.0,173,1,191.94,1,1,1,3,Lost Customers
15910.0,0,8,1232.18,4,4,3,11,High Value
15912.0,177,2,264.62,1,2,1,4,At Risk
15916.0,15,10,1491.24,4,4,3,11,High Value
15917.0,247,1,123.1,1,1,1,3,Lost Customers
15918.0,190,2,334.23,1,2,2,5,At Risk
15919.0,19,2,639.89,3,2,2,7,Loyal Customers
15920.0,153,4,167.5,1,3,1,5,At Risk
15921.0,172,1,336.03000000000003,1,1,2,4,At Risk
15922.0,371,2,363.6,1,2,2,5,At Risk
15923.0,372,1,127.08,1,1,1,3,Lost Customers
15925.0,193,1,207.15,1,1,1,3,Lost Customers
15930.0,66,1,426.63,2,1,2,5,At Risk
15932.0,3,11,2461.85,4,4,4,12,High Value
15933.0,20,3,1107.46,3,3,3,9,Loyal Customers
15935.0,238,2,416.86,1,2,2,5,At Risk
15937.0,63,1,145.35,2,1,1,4,At Risk
15938.0,111,5,404.58000000000004,2,3,2,7,Loyal Customers
15939.0,89,16,6102.26,2,4,4,10,High Value
15940.0,310,2,31.799999999999997,1,2,1,4,At Risk
15942.0,133,1,337.44,2,1,2,5,At Risk
15944.0,276,1,325.1,1,1,2,4,At Risk
15945.0,364,1,181.0,1,1,1,3,Lost Customers
15947.0,82,1,1708.24,2,1,4,7,Loyal Customers
15948.0,7,2,955.24,4,2,3,9,Loyal Customers
15949.0,16,2,364.72,3,2,2,7,Loyal Customers
15950.0,1,5,1705.26,4,3,4,11,High Value
15951.0,0,3,669.57,4,3,3,10,High Value
15952.0,33,4,806.57,3,3,3,9,Loyal Customers
15953.0,14,10,1634.53,4,4,4,12,High Value
15955.0,23,16,4389.81,3,4,4,11,High Value
15957.0,31,1,428.89,3,1,2,6,At Risk
15958.0,73,1,104.35,2,1,1,4,At Risk
15963.0,19,2,470.76,3,2,2,7,Loyal Customers
15965.0,16,4,845.64,3,3,3,9,Loyal Customers
15967.0,22,2,418.83,3,2,2,7,Loyal Customers
15969.0,2,4,582.9,4,3,2,9,Loyal Customers
15970.0,303,1,314.09999999999997,1,1,2,4,At Risk
15971.0,17,12,4199.85,3,4,4,11,High Value
15973.0,235,3,99.77000000000002,1,3,1,5,At Risk
15974.0,38,8,3429.55,3,4,4,11,High Value
15975.0,83,1,371.01,2,1,2,5,At Risk
15976.0,164,2,430.94,1,2,2,5,At Risk
15977.0,16,2,1054.73,3,2,3,8,Loyal Customers
15978.0,76,1,1098.78,2,1,3,6,At Risk
15980.0,88,3,2398.86,2,3,4,9,Loyal Customers
15981.0,24,8,3408.48,3,4,4,11,High Value
15983.0,21,4,1475.02,3,3,3,9,Loyal Customers
15984.0,2,11,2816.9700000000003,4,4,4,12,High Value
15985.0,122,3,1037.42,2,3,3,8,Loyal Customers
15986.0,29,1,168.11999999999998,3,1,1,5,At Risk
15987.0,11,7,1451.28,4,4,3,11,High Value
